State,County,Latitude,Longitude,Cluster_Groups,Cluster_Names
georgia,macon,32.3554,-84.11835,2,cluster_group_2
georgia,madison,34.07475,-83.2355,2,cluster_group_2
georgia,marion,32.4011,-84.47855,2,cluster_group_2
georgia,meriwether,33.047,-84.7108,2,cluster_group_2
georgia,miller,31.1733,-84.6822,2,cluster_group_2
georgia,mitchell,31.2139,-84.153,2,cluster_group_2
georgia,monroe,32.9828,-83.879,2,cluster_group_2
georgia,montgomery,32.1796,-82.5111,2,cluster_group_2
georgia,morgan,33.6146,-83.5053,3,cluster_group_3
georgia,murray,34.9229,-84.7634,2,cluster_group_2
georgia,muscogee,32.511,-84.929,1,cluster_group_1
georgia,newton,33.5769,-83.8709,1,cluster_group_1
georgia,oconee,33.836,-83.451,1,cluster_group_1
georgia,oglethorpe,33.884,-83.158,3,cluster_group_3
georgia,paulding,33.8983,-84.8211,1,cluster_group_1
georgia,peach,32.60735,-83.8223,2,cluster_group_2
georgia,pickens,34.44345,-84.40375,1,cluster_group_1
georgia,pierce,31.3939,-82.1853,2,cluster_group_2
georgia,pike,33.1012,-84.3736,3,cluster_group_3
georgia,polk,33.99065,-85.16615,2,cluster_group_2
georgia,pulaski,32.2754,-83.4923,2,cluster_group_2
georgia,putnam,33.33035,-83.3602,2,cluster_group_2
georgia,quitman,31.83285,-85.01895,2,cluster_group_2
georgia,rabun,34.8577,-83.4088,2,cluster_group_2
georgia,randolph,31.7381,-84.7753,2,cluster_group_2
georgia,richmond,33.4686,-82.0289,2,cluster_group_2
georgia,rockdale,33.6265,-84.0134,1,cluster_group_1
georgia,schley,32.2579,-84.3033,2,cluster_group_2
georgia,screven,32.575,-81.6312,2,cluster_group_2
georgia,seminole,30.98995,-84.844,2,cluster_group_2
georgia,spalding,33.27165,-84.27955,2,cluster_group_2
georgia,stephens,34.5377,-83.2893,2,cluster_group_2
georgia,stewart,32.1411,-84.822,0,cluster_group_0
georgia,sumter,31.99495,-84.15015,2,cluster_group_2
georgia,talbot,32.65655,-84.55245,2,cluster_group_2
georgia,taliaferro,33.5643,-82.83915,2,cluster_group_2
georgia,tattnall,32.06445,-82.1148,2,cluster_group_2
georgia,taylor,32.5442,-84.2565,2,cluster_group_2
georgia,telfair,31.98185,-82.85535,2,cluster_group_2
georgia,terrell,31.8253,-84.4296,2,cluster_group_2
georgia,thomas,30.8587,-83.98325,2,cluster_group_2
georgia,tift,31.4576,-83.4846,2,cluster_group_2
georgia,toombs,32.1918,-82.4134,2,cluster_group_2
georgia,towns,34.94245,-83.8117,2,cluster_group_2
georgia,treutlen,32.3581,-82.55085,2,cluster_group_2
georgia,troup,33.0352,-84.985,2,cluster_group_2
georgia,turner,31.704,-83.5885,2,cluster_group_2
georgia,twiggs,32.6611,-83.3627,2,cluster_group_2
georgia,union,34.8728,-83.9953,2,cluster_group_2
georgia,upson,32.9158,-84.2455,2,cluster_group_2
georgia,walker,34.88855,-85.29945,2,cluster_group_2
georgia,walton,33.7743,-83.7118,1,cluster_group_1
georgia,ware,31.219,-82.4119,2,cluster_group_2
georgia,warren,33.4583,-82.6519,2,cluster_group_2
georgia,washington,32.91575,-82.8143,2,cluster_group_2
georgia,wayne,31.5845,-81.9026,2,cluster_group_2
georgia,webster,32.01075,-84.57955,2,cluster_group_2
georgia,wheeler,32.16555,-82.7425,2,cluster_group_2
georgia,white,34.693,-83.7344,2,cluster_group_2
georgia,whitfield,34.77795,-84.97395,1,cluster_group_1
georgia,wilcox,31.9618,-83.5292,2,cluster_group_2
georgia,wilkes,33.7789,-82.7386,2,cluster_group_2
georgia,wilkinson,32.8123,-83.2226,2,cluster_group_2
georgia,worth,31.5294,-83.82405,2,cluster_group_2
hawaii,hawaii,19.67785,-155.3367,1,cluster_group_1
hawaii,honolulu,21.312,-157.8612,1,cluster_group_1
hawaii,kauai,21.9749,-159.4845,1,cluster_group_1
hawaii,maui,20.8879,-156.472,1,cluster_group_1
idaho,ada,43.6145,-116.2164,1,cluster_group_1
idaho,adams,44.6822,-116.4426,3,cluster_group_3
idaho,bannock,42.8231,-112.34245,1,cluster_group_1
idaho,bear lake,42.2236,-111.385,3,cluster_group_3
idaho,benewah,47.152,-116.73605,3,cluster_group_3
idaho,bingham,43.2111,-112.42685,1,cluster_group_1
idaho,blaine,43.5197,-114.3058,1,cluster_group_1
idaho,boise,44.01465,-115.9616,3,cluster_group_3
idaho,bonner,48.22945,-116.59775,2,cluster_group_2
idaho,bonneville,43.4941,-111.9825,1,cluster_group_1
idaho,boundary,48.7403,-116.3077,3,cluster_group_3
idaho,butte,43.7711,-113.3002,3,cluster_group_3
idaho,camas,43.3474,-114.9622,3,cluster_group_3
idaho,canyon,43.6542,-116.6782,1,cluster_group_1
idaho,caribou,42.6957,-111.6619,3,cluster_group_3
idaho,cassia,42.35535,-113.6236,1,cluster_group_1
idaho,clark,44.27055,-112.2141,3,cluster_group_3
idaho,clearwater,46.49,-116.1796,3,cluster_group_3
idaho,custer,44.3031,-114.2047,3,cluster_group_3
idaho,elmore,42.9738,-115.4818,3,cluster_group_3
idaho,franklin,42.1196,-111.9074,3,cluster_group_3
idaho,fremont,43.98,-111.55205,3,cluster_group_3
idaho,gem,43.9512,-116.4085,2,cluster_group_2
idaho,gooding,42.85135,-114.80415,3,cluster_group_3
idaho,idaho,45.9264,-116.253,3,cluster_group_3
idaho,jefferson,43.71975,-112.07685,1,cluster_group_1
idaho,jerome,42.6003,-114.2256,2,cluster_group_2
idaho,kootenai,47.71735,-116.78885,1,cluster_group_1
idaho,latah,46.7975,-116.8057,2,cluster_group_2
idaho,lemhi,45.12005,-113.8909,3,cluster_group_3
idaho,lewis,46.2413,-116.4622,3,cluster_group_3
idaho,lincoln,42.9941,-114.2617,3,cluster_group_3
idaho,madison,43.81935,-111.78455,2,cluster_group_2
idaho,minidoka,42.64245,-113.7164,2,cluster_group_2
idaho,nez perce,46.43355,-116.61265,1,cluster_group_1
idaho,oneida,42.19725,-112.47395,3,cluster_group_3
idaho,owyhee,43.1586,-116.5017,2,cluster_group_2
idaho,payette,44.0076,-116.919,2,cluster_group_2
idaho,power,42.5423,-112.8263,3,cluster_group_3
idaho,shoshone,47.52245,-116.059,2,cluster_group_2
idaho,teton,43.768,-111.12075,3,cluster_group_3
idaho,twin falls,42.5335,-114.4728,1,cluster_group_1
idaho,valley,44.8312,-116.0835,3,cluster_group_3
idaho,washington,44.4685,-116.6807,2,cluster_group_2
illinois,adams,40.0251,-91.2082,1,cluster_group_1
illinois,alexander,37.15885,-89.30835,2,cluster_group_2
illinois,bond,38.8797,-89.4109,3,cluster_group_3
illinois,boone,42.3687,-88.8413,1,cluster_group_1
illinois,brown,39.9863,-90.7633,3,cluster_group_3
illinois,bureau,41.3898,-89.4265,1,cluster_group_1
illinois,calhoun,39.19385,-90.6239,3,cluster_group_3
illinois,carroll,42.1001,-89.8935,3,cluster_group_3
illinois,cass,39.97265,-90.28165,3,cluster_group_3
illinois,champaign,40.1116,-88.2304,1,cluster_group_1
illinois,christian,39.5497,-89.298,1,cluster_group_1
illinois,clark,39.3133,-87.7237,3,cluster_group_3
illinois,clay,38.6815,-88.4916,3,cluster_group_3
illinois,clinton,38.57835,-89.5429,1,cluster_group_1
illinois,coles,39.508,-88.2245,2,cluster_group_2
illinois,cook,41.881,-87.7372,1,cluster_group_1
illinois,crawford,39.0009,-87.7493,3,cluster_group_3
illinois,cumberland,39.2751,-88.3354,3,cluster_group_3
illinois,dekalb,41.92805,-88.76115,1,cluster_group_1
illinois,de witt,40.1698,-88.9067,3,cluster_group_3
illinois,douglas,39.7983,-88.15825,3,cluster_group_3
illinois,dupage,41.8656,-88.1011,1,cluster_group_1
illinois,edgar,39.67695,-87.83335,3,cluster_group_3
illinois,edwards,38.3794,-88.0108,3,cluster_group_3
illinois,effingham,39.0597,-88.6237,1,cluster_group_1
illinois,fayette,38.9794,-89.02155,2,cluster_group_2
illinois,ford,40.5812,-88.2309,3,cluster_group_3
illinois,franklin,37.9733,-88.977,2,cluster_group_2
illinois,fulton,40.49505,-90.18305,2,cluster_group_2
illinois,gallatin,37.76425,-88.25195,3,cluster_group_3
illinois,greene,39.3586,-90.38505,2,cluster_group_2
illinois,grundy,41.2382,-88.312,1,cluster_group_1
illinois,hamilton,38.0436,-88.53785,3,cluster_group_3
illinois,hancock,40.3973,-91.17925,3,cluster_group_3
illinois,hardin,37.4711,-88.2661,2,cluster_group_2
illinois,henderson,40.769,-90.928,3,cluster_group_3
illinois,henry,41.295,-90.2325,1,cluster_group_1
illinois,iroquois,40.7659,-87.7846,1,cluster_group_1
illinois,jackson,37.7459,-89.3356,2,cluster_group_2
illinois,jasper,39.02,-88.1578,3,cluster_group_3
illinois,jefferson,38.2436,-88.9111,2,cluster_group_2
illinois,jersey,39.0512,-90.339,1,cluster_group_1
illinois,jo daviess,42.4564,-90.1938,1,cluster_group_1
illinois,johnson,37.4682,-88.8868,2,cluster_group_2
illinois,kane,41.9153,-88.3396,1,cluster_group_1
illinois,kankakee,41.1179,-87.8702,1,cluster_group_1
illinois,kendall,41.6559,-88.4851,1,cluster_group_1
illinois,knox,40.9474,-90.277,2,cluster_group_2
illinois,lake,42.3059,-87.9266,1,cluster_group_1
illinois,lasalle,41.335,-88.96895,1,cluster_group_1
illinois,lawrence,38.71925,-87.71625,2,cluster_group_2
illinois,lee,41.7603,-89.2582,1,cluster_group_1
illinois,livingston,40.8922,-88.5125,1,cluster_group_1
illinois,logan,40.11965,-89.3588,1,cluster_group_1
illinois,mcdonough,40.495,-90.6542,2,cluster_group_2
illinois,mchenry,42.2694,-88.3126,1,cluster_group_1
illinois,mclean,40.48455,-88.94115,1,cluster_group_1
illinois,macon,39.84465,-88.95825,1,cluster_group_1
illinois,macoupin,39.1346,-89.8825,1,cluster_group_1
illinois,madison,38.8363,-89.99295,1,cluster_group_1
illinois,marion,38.6231,-89.0298,2,cluster_group_2
illinois,marshall,41.03785,-89.316,3,cluster_group_3
illinois,mason,40.2987,-89.8543,2,cluster_group_2
illinois,massac,37.1976,-88.78425,2,cluster_group_2
illinois,menard,40.006,-89.84485,3,cluster_group_3
illinois,mercer,41.2032,-90.5954,3,cluster_group_3
illinois,monroe,38.3001,-90.1962,1,cluster_group_1
illinois,montgomery,39.2066,-89.4928,2,cluster_group_2
illinois,morgan,39.7345,-90.2299,1,cluster_group_1
illinois,moultrie,39.6453,-88.6421,3,cluster_group_3
illinois,ogle,42.05865,-89.2378,1,cluster_group_1
illinois,peoria,40.70115,-89.6031,1,cluster_group_1
illinois,perry,38.0393,-89.3926,2,cluster_group_2
illinois,piatt,39.9192,-88.5933,3,cluster_group_3
illinois,pike,39.6988,-90.8565,2,cluster_group_2
illinois,pope,37.5051,-88.5241,2,cluster_group_2
illinois,pulaski,37.2112,-89.163,2,cluster_group_2
illinois,putnam,41.2457,-89.25,3,cluster_group_3
illinois,randolph,38.0516,-89.8122,2,cluster_group_2
illinois,richland,38.71405,-88.05855,3,cluster_group_3
illinois,rock island,41.4938,-90.4967,1,cluster_group_1
illinois,st. clair,38.54655,-90.00235,1,cluster_group_1
illinois,saline,37.7371,-88.546,2,cluster_group_2
illinois,sangamon,39.798,-89.65135,1,cluster_group_1
illinois,schuyler,40.14805,-90.59455,3,cluster_group_3
illinois,scott,39.5933,-90.4447,3,cluster_group_3
illinois,shelby,39.3311,-88.82965,1,cluster_group_1
illinois,stark,41.0987,-89.7406,3,cluster_group_3
illinois,stephenson,42.37715,-89.63865,1,cluster_group_1
illinois,tazewell,40.5535,-89.5336,1,cluster_group_1
illinois,union,37.44675,-89.2683,2,cluster_group_2
illinois,vermilion,40.1299,-87.723,2,cluster_group_2
illinois,wabash,38.4081,-87.8334,3,cluster_group_3
illinois,warren,40.86785,-90.6525,3,cluster_group_3
illinois,washington,38.36085,-89.25385,3,cluster_group_3
illinois,wayne,38.3913,-88.4256,3,cluster_group_3
illinois,white,38.13235,-88.2055,3,cluster_group_3
illinois,whiteside,41.74495,-89.9297,1,cluster_group_1
illinois,will,41.515,-88.10455,1,cluster_group_1
illinois,williamson,37.7872,-89.0276,1,cluster_group_1
illinois,winnebago,42.30095,-89.04145,1,cluster_group_1
illinois,woodford,40.7911,-89.2105,1,cluster_group_1
indiana,adams,40.724,-84.9447,2,cluster_group_2
indiana,allen,41.0719,-85.1367,1,cluster_group_1
indiana,bartholomew,39.21695,-85.8704,1,cluster_group_1
indiana,benton,40.5137,-87.3223,3,cluster_group_3
indiana,blackford,40.50195,-85.3216,2,cluster_group_2
indiana,boone,39.997,-86.5358,1,cluster_group_1
indiana,brown,39.2897,-86.24765,3,cluster_group_3
indiana,carroll,40.5967,-86.507,1,cluster_group_1
indiana,cass,40.7646,-86.29835,2,cluster_group_2
indiana,clark,38.3925,-85.74,1,cluster_group_1
indiana,clay,39.44915,-87.1188,1,cluster_group_1
indiana,clinton,40.33835,-86.5094,1,cluster_group_1
indiana,crawford,38.3284,-86.4738,2,cluster_group_2
indiana,daviess,38.73785,-87.0592,3,cluster_group_3
indiana,dearborn,39.11985,-84.94205,1,cluster_group_1
indiana,decatur,39.3351,-85.4706,1,cluster_group_1
indiana,dekalb,41.4269,-85.0488,1,cluster_group_1
indiana,delaware,40.18775,-85.3911,1,cluster_group_1
indiana,dubois,38.36615,-86.89355,1,cluster_group_1
indiana,elkhart,41.6118,-85.8466,1,cluster_group_1
indiana,fayette,39.6414,-85.2427,2,cluster_group_2
indiana,floyd,38.3231,-85.89635,1,cluster_group_1
indiana,fountain,40.1259,-87.19295,3,cluster_group_3
indiana,franklin,39.4039,-84.9984,1,cluster_group_1
indiana,fulton,41.04775,-86.3243,2,cluster_group_2
indiana,gibson,38.2763,-87.502,1,cluster_group_1
indiana,grant,40.4928,-85.64735,2,cluster_group_2
indiana,greene,39.0384,-86.985,2,cluster_group_2
indiana,hamilton,40.0007,-86.0481,1,cluster_group_1
indiana,hancock,39.82925,-85.8051,1,cluster_group_1
indiana,harrison,38.2407,-86.0932,1,cluster_group_1
indiana,hendricks,39.76395,-86.5151,1,cluster_group_1
indiana,henry,39.90895,-85.43955,2,cluster_group_2
indiana,howard,40.4493,-86.1365,1,cluster_group_1
indiana,huntington,40.8849,-85.4996,1,cluster_group_1
indiana,jackson,38.9473,-86.1042,1,cluster_group_1
indiana,jasper,41.1249,-87.14805,1,cluster_group_1
indiana,jay,40.402,-85.05675,2,cluster_group_2
indiana,jefferson,38.7842,-85.4918,2,cluster_group_2
indiana,jennings,38.9857,-85.6561,2,cluster_group_2
indiana,johnson,39.53815,-86.10845,1,cluster_group_1
indiana,knox,38.7699,-87.3168,2,cluster_group_2
indiana,kosciusko,41.2371,-85.8591,1,cluster_group_1
indiana,lagrange,41.6103,-85.36355,3,cluster_group_3
indiana,lake,41.5442,-87.41165,1,cluster_group_1
indiana,laporte,41.58205,-86.7532,1,cluster_group_1
indiana,lawrence,38.8674,-86.5249,1,cluster_group_1
indiana,madison,40.1002,-85.695,1,cluster_group_1
indiana,marion,39.78215,-86.16005,1,cluster_group_1
indiana,marshall,41.349,-86.3082,1,cluster_group_1
indiana,martin,38.6762,-86.8999,3,cluster_group_3
indiana,miami,40.7528,-86.101,2,cluster_group_2
indiana,monroe,39.1681,-86.5325,1,cluster_group_1
indiana,montgomery,40.0353,-86.9223,1,cluster_group_1
indiana,morgan,39.55235,-86.4584,1,cluster_group_1
indiana,newton,40.9546,-87.3621,3,cluster_group_3
indiana,noble,41.38275,-85.44605,1,cluster_group_1
indiana,ohio,38.9259,-84.9057,3,cluster_group_3
indiana,orange,38.53315,-86.45955,2,cluster_group_2
indiana,owen,39.33355,-86.8977,2,cluster_group_2
indiana,parke,39.7636,-87.1962,2,cluster_group_2
indiana,perry,38.0727,-86.59225,3,cluster_group_3
indiana,pike,38.37205,-87.1734,3,cluster_group_3
indiana,porter,41.4887,-87.08365,1,cluster_group_1
indiana,posey,38.13415,-87.828,1,cluster_group_1
indiana,pulaski,41.0585,-86.6342,3,cluster_group_3
indiana,putnam,39.65635,-86.83475,1,cluster_group_1
indiana,randolph,40.1826,-85.0321,2,cluster_group_2
indiana,ripley,39.1317,-85.18805,1,cluster_group_1
indiana,rush,39.6629,-85.4772,3,cluster_group_3
indiana,st. joseph,41.67225,-86.2474,1,cluster_group_1
indiana,scott,38.6834,-85.7994,2,cluster_group_2
indiana,shelby,39.58705,-85.7729,1,cluster_group_1
indiana,spencer,38.0669,-86.9743,1,cluster_group_1
indiana,starke,41.2489,-86.60555,2,cluster_group_2
indiana,steuben,41.6136,-85.02235,1,cluster_group_1
indiana,sullivan,39.1073,-87.393,2,cluster_group_2
indiana,switzerland,38.8517,-84.9881,2,cluster_group_2
indiana,tippecanoe,40.4175,-86.8749,1,cluster_group_1
indiana,tipton,40.29175,-86.07635,3,cluster_group_3
indiana,union,39.65885,-84.97025,3,cluster_group_3
indiana,vanderburgh,37.9742,-87.5683,1,cluster_group_1
indiana,vermillion,39.7871,-87.4536,3,cluster_group_3
indiana,vigo,39.4702,-87.3984,1,cluster_group_1
indiana,wabash,40.9183,-85.771,1,cluster_group_1
indiana,warren,40.2826,-87.36515,3,cluster_group_3
indiana,warrick,38.0429,-87.376,1,cluster_group_1
indiana,washington,38.55165,-86.14365,2,cluster_group_2
indiana,wayne,39.8313,-85.02275,2,cluster_group_2
indiana,wells,40.7366,-85.2226,1,cluster_group_1
indiana,white,40.7624,-86.8649,1,cluster_group_1
indiana,whitley,41.18885,-85.55415,1,cluster_group_1
iowa,adair,41.2947,-94.5636,3,cluster_group_3
iowa,adams,41.01685,-94.7843,3,cluster_group_3
iowa,allamakee,43.2691,-91.3301,3,cluster_group_3
iowa,appanoose,40.7744,-92.8358,3,cluster_group_3
iowa,audubon,41.65615,-94.9144,3,cluster_group_3
iowa,benton,41.9952,-92.0176,1,cluster_group_1
iowa,black hawk,42.477,-92.3249,1,cluster_group_1
iowa,boone,42.05175,-93.88245,1,cluster_group_1
iowa,bremer,42.7683,-92.3215,1,cluster_group_1
iowa,buchanan,42.4682,-91.8744,1,cluster_group_1
iowa,buena vista,42.7505,-95.18065,1,cluster_group_1
iowa,butler,42.7247,-92.84745,3,cluster_group_3
iowa,calhoun,42.41015,-94.59395,3,cluster_group_3
iowa,carroll,42.0544,-94.8467,1,cluster_group_1
iowa,cass,41.3485,-94.94695,3,cluster_group_3
iowa,cedar,41.8116,-91.0952,3,cluster_group_3
iowa,cerro gordo,43.1281,-93.1999,1,cluster_group_1
iowa,cherokee,42.7989,-95.6422,3,cluster_group_3
iowa,chickasaw,43.0687,-92.3576,3,cluster_group_3
iowa,clarke,41.0339,-93.7664,3,cluster_group_3
iowa,clay,43.0599,-95.1483,3,cluster_group_3
iowa,clayton,42.8305,-91.33935,3,cluster_group_3
iowa,clinton,41.85725,-90.4346,1,cluster_group_1
iowa,crawford,42.0672,-95.33495,3,cluster_group_3
iowa,dallas,41.6662,-94.0132,1,cluster_group_1
iowa,davis,40.79135,-92.35165,3,cluster_group_3
iowa,decatur,40.77895,-93.80115,3,cluster_group_3
iowa,delaware,42.4741,-91.3505,3,cluster_group_3
iowa,des moines,40.8512,-91.1766,1,cluster_group_1
iowa,dickinson,43.387,-95.1296,3,cluster_group_3
iowa,dubuque,42.4987,-90.848,1,cluster_group_1
iowa,emmet,43.4,-94.6143,3,cluster_group_3
iowa,fayette,42.8439,-91.8852,3,cluster_group_3
iowa,floyd,43.1465,-92.8704,3,cluster_group_3
iowa,franklin,42.7451,-93.2226,3,cluster_group_3
iowa,fremont,40.7502,-95.6445,3,cluster_group_3
iowa,greene,42.02625,-94.3123,3,cluster_group_3
iowa,grundy,42.3595,-92.7789,3,cluster_group_3
iowa,guthrie,41.7003,-94.4067,3,cluster_group_3
iowa,hamilton,42.3164,-93.6499,3,cluster_group_3
iowa,hancock,43.0524,-93.79265,3,cluster_group_3
iowa,hardin,42.3101,-93.1923,3,cluster_group_3
iowa,harrison,41.71265,-95.8803,3,cluster_group_3
iowa,henry,41.0106,-91.5637,1,cluster_group_1
iowa,howard,43.3702,-92.2922,3,cluster_group_3
iowa,humboldt,42.7811,-94.2498,3,cluster_group_3
iowa,ida,42.3407,-95.471,3,cluster_group_3
iowa,iowa,41.7347,-91.9978,3,cluster_group_3
iowa,jackson,42.1155,-90.5425,3,cluster_group_3
iowa,jasper,41.64545,-93.07765,1,cluster_group_1
iowa,jefferson,41.0073,-92.01545,3,cluster_group_3
iowa,johnson,41.67345,-91.54195,1,cluster_group_1
iowa,jones,42.0834,-91.17185,1,cluster_group_1
iowa,keokuk,41.3585,-92.2478,3,cluster_group_3
iowa,kossuth,43.2078,-94.2157,3,cluster_group_3
iowa,lee,40.714,-91.4529,2,cluster_group_2
iowa,linn,42.0233,-91.6594,1,cluster_group_1
iowa,louisa,41.2587,-91.2375,3,cluster_group_3
iowa,lucas,41.0422,-93.2807,3,cluster_group_3
iowa,lyon,43.3861,-96.26755,3,cluster_group_3
iowa,madison,41.3145,-93.9301,3,cluster_group_3
iowa,mahaska,41.2907,-92.62,1,cluster_group_1
iowa,marion,41.2705,-93.0415,1,cluster_group_1
iowa,marshall,42.0065,-92.9929,1,cluster_group_1
iowa,mills,41.0289,-95.586,3,cluster_group_3
iowa,mitchell,43.389,-92.7603,3,cluster_group_3
iowa,monona,42.048,-95.9113,3,cluster_group_3
iowa,monroe,41.028,-92.9125,3,cluster_group_3
iowa,montgomery,41.0122,-95.12735,2,cluster_group_2
iowa,muscatine,41.472,-91.1278,1,cluster_group_1
iowa,o'brien,43.0948,-95.6394,3,cluster_group_3
iowa,osceola,43.4063,-95.603,3,cluster_group_3
iowa,page,40.6668,-95.2012,3,cluster_group_3
iowa,palo alto,43.1082,-94.7505,3,cluster_group_3
iowa,plymouth,42.7952,-96.2714,1,cluster_group_1
iowa,pocahontas,42.78155,-94.69305,3,cluster_group_3
iowa,polk,41.5979,-93.6371,1,cluster_group_1
iowa,pottawattamie,41.31465,-95.6251,1,cluster_group_1
iowa,poweshiek,41.6821,-92.4885,3,cluster_group_3
iowa,ringgold,40.7166,-94.2335,3,cluster_group_3
iowa,sac,42.36645,-95.0905,3,cluster_group_3
iowa,scott,41.5708,-90.5867,1,cluster_group_1
iowa,shelby,41.7177,-95.3429,3,cluster_group_3
iowa,sioux,43.006,-96.1361,1,cluster_group_1
iowa,story,42.0214,-93.60115,1,cluster_group_1
iowa,tama,42.0796,-92.4738,3,cluster_group_3
iowa,taylor,40.7628,-94.6414,3,cluster_group_3
iowa,union,41.0253,-94.2233,3,cluster_group_3
iowa,van buren,40.71895,-91.95575,3,cluster_group_3
iowa,wapello,41.0196,-92.5037,2,cluster_group_2
iowa,warren,41.3673,-93.5361,1,cluster_group_1
iowa,washington,41.33255,-91.70035,3,cluster_group_3
iowa,wayne,40.7592,-93.3744,3,cluster_group_3
iowa,webster,42.42935,-94.16245,2,cluster_group_2
iowa,winnebago,43.4124,-93.6688,3,cluster_group_3
iowa,winneshiek,43.1928,-91.82925,1,cluster_group_1
iowa,woodbury,42.46235,-96.21525,1,cluster_group_1
iowa,worth,43.3292,-93.2343,3,cluster_group_3
iowa,wright,42.7319,-93.7317,3,cluster_group_3
kansas,allen,37.9158,-95.2999,2,cluster_group_2
kansas,anderson,38.19015,-95.28095,3,cluster_group_3
kansas,atchison,39.53625,-95.27005,3,cluster_group_3
kansas,barber,37.26955,-98.5683,3,cluster_group_3
kansas,barton,38.4496,-98.7818,1,cluster_group_1
kansas,bourbon,37.84445,-94.88745,2,cluster_group_2
kansas,brown,39.8293,-95.5393,3,cluster_group_3
kansas,butler,37.792,-97.0071,1,cluster_group_1
kansas,chase,38.3593,-96.5555,3,cluster_group_3
kansas,chautauqua,37.0723,-96.1791,3,cluster_group_3
kansas,cherokee,37.1597,-94.7476,2,cluster_group_2
kansas,cheyenne,39.7658,-101.66575,3,cluster_group_3
kansas,clark,37.1879,-99.9989,3,cluster_group_3
kansas,clay,39.3724,-97.1367,3,cluster_group_3
kansas,cloud,39.5062,-97.59525,3,cluster_group_3
kansas,coffey,38.15,-95.6897,3,cluster_group_3
kansas,comanche,37.2628,-99.3256,3,cluster_group_3
kansas,cowley,37.3142,-96.7794,2,cluster_group_2
kansas,crawford,37.51625,-94.7052,2,cluster_group_2
kansas,decatur,39.74985,-100.3438,3,cluster_group_3
kansas,dickinson,38.8987,-97.0927,3,cluster_group_3
kansas,doniphan,39.7653,-95.1778,3,cluster_group_3
kansas,douglas,38.94685,-95.2449,1,cluster_group_1
kansas,edwards,37.92895,-99.3369,3,cluster_group_3
kansas,elk,37.3797,-96.2644,3,cluster_group_3
kansas,ellis,38.8647,-99.171,1,cluster_group_1
kansas,ellsworth,38.7081,-98.3273,3,cluster_group_3
kansas,finney,37.9783,-100.8583,1,cluster_group_1
kansas,ford,37.7048,-99.82995,1,cluster_group_1
kansas,franklin,38.5158,-95.2612,1,cluster_group_1
kansas,geary,39.0852,-96.8381,2,cluster_group_2
kansas,gove,39.1014,-100.467,3,cluster_group_3
kansas,graham,39.36615,-99.86035,3,cluster_group_3
kansas,grant,37.5848,-101.3492,3,cluster_group_3
kansas,gray,37.6566,-100.4531,3,cluster_group_3
kansas,greeley,38.4746,-101.7502,3,cluster_group_3
kansas,greenwood,37.876,-96.1507,3,cluster_group_3
kansas,hamilton,38.031,-101.7509,3,cluster_group_3
kansas,harper,37.1802,-98.0295,3,cluster_group_3
kansas,harvey,38.0497,-97.4305,1,cluster_group_1
kansas,haskell,37.4971,-100.9184,3,cluster_group_3
kansas,hodgeman,38.1059,-99.8148,3,cluster_group_3
kansas,jackson,39.48595,-95.7248,3,cluster_group_3
kansas,jefferson,39.2076,-95.3841,3,cluster_group_3
kansas,jewell,39.789,-98.1521,3,cluster_group_3
kansas,johnson,38.9578,-94.71035,1,cluster_group_1
kansas,kearny,37.96565,-101.1954,3,cluster_group_3
kansas,kingman,37.4629,-98.1451,3,cluster_group_3
kansas,kiowa,37.6077,-99.2943,3,cluster_group_3
kansas,labette,37.1836,-95.2839,2,cluster_group_2
kansas,lane,38.53355,-100.5346,3,cluster_group_3
kansas,leavenworth,39.2516,-94.9433,1,cluster_group_1
kansas,lincoln,39.0426,-98.1426,3,cluster_group_3
kansas,linn,38.1826,-94.8193,3,cluster_group_3
kansas,logan,39.0957,-101.0347,3,cluster_group_3
kansas,lyon,38.45985,-96.13475,2,cluster_group_2
kansas,mcpherson,38.3799,-97.6654,1,cluster_group_1
kansas,marion,38.3504,-97.1143,3,cluster_group_3
kansas,marshall,39.8475,-96.5191,3,cluster_group_3
kansas,meade,37.2783,-100.3361,3,cluster_group_3
kansas,miami,38.5924,-94.8605,1,cluster_group_1
kansas,mitchell,39.461,-98.3016,3,cluster_group_3
kansas,montgomery,37.13145,-95.71425,2,cluster_group_2
kansas,morris,38.6593,-96.6743,3,cluster_group_3
kansas,morton,37.1194,-101.7385,3,cluster_group_3
kansas,nemaha,39.8362,-95.972,3,cluster_group_3
kansas,neosho,37.54885,-95.2998,3,cluster_group_3
kansas,ness,38.6248,-99.9382,3,cluster_group_3
kansas,norton,39.791,-99.9405,3,cluster_group_3
kansas,osage,38.6504,-95.668,3,cluster_group_3
kansas,osborne,39.4569,-98.7067,3,cluster_group_3
kansas,ottawa,39.0819,-97.7313,3,cluster_group_3
kansas,pawnee,38.1871,-99.3267,3,cluster_group_3
kansas,phillips,39.766,-99.3277,3,cluster_group_3
kansas,pottawatomie,39.3597,-96.26205,1,cluster_group_1
kansas,pratt,37.6432,-98.7429,3,cluster_group_3
kansas,rawlins,39.81685,-100.9948,3,cluster_group_3
kansas,reno,37.9814,-97.9828,1,cluster_group_1
kansas,republic,39.8022,-97.6304,3,cluster_group_3
kansas,rice,38.3531,-98.25685,3,cluster_group_3
